id	name	namespace	T4_mean	T7_mean	T4A	T4B	T4C	T7A	T7B	T7C
GO:0004149	dihydrolipoyllysine-residue succinyltransferase activity	molecular_function	10.9511	97.68683333333334	12.0631	10.0237	10.7665	53.072	37.4275	202.561
GO:0004150	dihydroneopterin aldolase activity	molecular_function	18.374566666666666	5.764536666666667	14.7306	18.4385	21.9546	7.03361	8.11743	2.14257
GO:0004151	dihydroorotase activity	molecular_function	29.711966666666665	8.74346	35.5177	29.9003	23.7179	11.1362	10.3704	4.72378
GO:0004152	dihydroorotate dehydrogenase activity	molecular_function	17.301733333333335	3.6553833333333334	14.4945	15.862	21.5487	4.48253	5.48275	1.00087
GO:0004156	dihydropteroate synthase activity	molecular_function	37.25116666666666	17.533	34.1645	40.0982	37.4908	16.2992	24.6489	11.6509
GO:0004159	dihydrouracil dehydrogenase (NAD+) activity	molecular_function	0.019780633333333335	0.013802533333333334	0.0593419	1e-5	1e-5	0.0414076	1e-5	1e-5
GO:0004160	dihydroxy-acid dehydratase activity	molecular_function	50.31456666666667	12.789526666666667	40.3256	49.6559	60.9622	14.1144	21.5619	2.69228
GO:0004161	dimethylallyltranstransferase activity	molecular_function	1e-5	0.04319633333333334	1e-5	1e-5	1e-5	1e-5	1e-5	0.129589
GO:0004164	diphthine synthase activity	molecular_function	0.06680133333333334	0.046625	0.200404	1e-5	1e-5	0.139875	1e-5	1e-5
GO:0004165	dodecenoyl-CoA delta-isomerase activity	molecular_function	0.0052820333333333325	0.0119171	0.0158461	1e-5	1e-5	1e-5	1e-5	0.0357513
GO:0004170	dUTP diphosphatase activity	molecular_function	8.854216666666666	9.572616666666667	11.9597	7.74195	6.861	7.89036	13.9657	6.86179
GO:0004175	endopeptidase activity	molecular_function	0.5013503333333333	0.6421923333333334	1.11967	0.217876	0.166505	0.453319	0.781783	0.691475
GO:0004176	ATP-dependent peptidase activity	molecular_function	75.26496666666667	28.362833333333334	80.8015	72.1685	72.8249	30.5671	33.9929	20.5285
GO:0004177	aminopeptidase activity	molecular_function	133.643	60.90816666666667	115.584	137.644	147.701	69.7048	73.8769	39.1428
GO:0004180	carboxypeptidase activity	molecular_function	0.0113725	0.0299021	0.0341175	1e-5	1e-5	1e-5	1e-5	0.0897063
GO:0004181	metallocarboxypeptidase activity	molecular_function	36.06596666666667	27.418333333333333	26.4803	42.7442	38.9734	24.7139	23.6485	33.8926
GO:0004190	aspartic-type endopeptidase activity	molecular_function	369.479	134.12366666666665	347.474	346.957	414.006	114.689	157.683	129.999
GO:0004222	metalloendopeptidase activity	molecular_function	396.42233333333337	325.05966666666666	395.555	398.718	394.994	362.198	314.493	298.488
GO:0004252	serine-type endopeptidase activity	molecular_function	827.004	650.072	924.796	766.582	789.634	790.361	631.27	528.585
GO:0004298	threonine-type endopeptidase activity	molecular_function	0.6935913333333333	0.896326	1.23341	0.217876	0.629488	0.82689	1.07172	0.790368
GO:0004300	enoyl-CoA hydratase activity	molecular_function	0.0052820333333333325	0.032219066666666664	0.0158461	1e-5	1e-5	1e-5	1e-5	0.0966572
GO:0004309	exopolyphosphatase activity	molecular_function	1e-5	0.033247566666666666	1e-5	1e-5	1e-5	0.0648178	1e-5	0.0349249
GO:0004314	[acyl-carrier-protein] S-malonyltransferase activity	molecular_function	61.2964	6.626176666666667	45.0018	53.6559	85.2315	4.24667	11.3359	4.29596
GO:0004315	3-oxoacyl-[acyl-carrier-protein] synthase activity	molecular_function	217.23366666666666	65.88286666666667	193.207	205.611	252.883	60.8731	78.6508	58.1247
GO:0004316	3-oxoacyl-[acyl-carrier-protein] reductase (NADPH) activity	molecular_function	73.27896666666666	56.27386666666666	60.3506	73.7649	85.7214	22.4812	21.9544	124.386
GO:0004318	enoyl-[acyl-carrier-protein] reductase (NADH) activity	molecular_function	30.80643333333333	5.4554100000000005	38.4535	25.9851	27.9807	5.3981	9.73149	1.23664
GO:0004322	ferroxidase activity	molecular_function	0.06592833333333332	0.09195666666666667	0.197785	1e-5	1e-5	0.27587	1e-5	1e-5
GO:0004324	ferredoxin-NADP+ reductase activity	molecular_function	1e-5	0.17824586666666667	1e-5	1e-5	1e-5	0.453319	1e-5	0.0814186
GO:0004325	ferrochelatase activity	molecular_function	1e-5	0.039850666666666666	1e-5	1e-5	1e-5	1e-5	1e-5	0.119552
GO:0004326	tetrahydrofolylpolyglutamate synthase activity	molecular_function	84.1301	65.63553333333333	77.2093	82.5277	92.6533	49.7731	67.9008	79.2327
GO:0004329	formate-tetrahydrofolate ligase activity	molecular_function	55.06126666666667	80.64683333333333	57.1982	58.2234	49.7622	80.5289	41.7646	119.647
GO:0004332	fructose-bisphosphate aldolase activity	molecular_function	523.3666666666667	169.9785	515.621	522.567	531.912	185.44	253.916	70.5795
GO:0004333	fumarate hydratase activity	molecular_function	0.014250666666666667	0.022613333333333333	0.042752	1e-5	1e-5	0.06784	1e-5	1e-5
GO:0004337	geranyltranstransferase activity	molecular_function	37.919333333333334	8.400363333333333	33.1491	38.7719	41.837	8.69064	13.6808	2.82965
GO:0004340	glucokinase activity	molecular_function	49.036433333333335	35.61703333333333	47.8904	59.346	39.8729	36.5988	38.3485	31.9038
GO:0004342	glucosamine-6-phosphate deaminase activity	molecular_function	0.018810466666666668	0.08141866666666667	0.0564314	1e-5	1e-5	1e-5	1e-5	0.244256
GO:0004345	glucose-6-phosphate dehydrogenase activity	molecular_function	1e-5	0.0348903	1e-5	1e-5	1e-5	0.0680204	1e-5	0.0366505
GO:0004347	glucose-6-phosphate isomerase activity	molecular_function	76.93403333333333	67.29666666666667	70.9836	82.4134	77.4051	49.028	48.599	104.263
GO:0004348	glucosylceramidase activity	molecular_function	6.021166666666667	2.73351	6.5278	5.90085	5.63485	4.47595	2.62324	1.10134
GO:0004349	glutamate 5-kinase activity	molecular_function	28.677666666666667	8.317726666666667	30.716	25.187	30.13	9.75601	13.8472	1.34997
GO:0004350	glutamate-5-semialdehyde dehydrogenase activity	molecular_function	73.09	22.963823333333334	71.8028	69.8801	77.5871	23.6101	35.5493	9.73207
GO:0004351	glutamate decarboxylase activity	molecular_function	0.017236633333333334	0.09288999999999999	0.0517099	1e-5	1e-5	1e-5	1e-5	0.27867
GO:0004352	glutamate dehydrogenase (NAD+) activity	molecular_function	634.1576666666667	100.25908	816.546	586.866	499.061	121.684	174.766	4.32724
GO:0004353	glutamate dehydrogenase [NAD(P)+] activity	molecular_function	13.390433333333334	29.265800000000002	20.408	12.1989	7.5644	42.0628	24.2408	21.4938
GO:0004355	glutamate synthase (NADPH) activity	molecular_function	23.501466666666666	5.736476666666667	30.6714	23.6913	16.1417	12.0713	4.7306	0.40753
GO:0004356	glutamate-ammonia ligase activity	molecular_function	155.359	108.07346666666666	163.772	155.341	146.964	139.119	92.2578	92.8436
GO:0004357	glutamate-cysteine ligase activity	molecular_function	1e-5	0.016559166666666666	1e-5	1e-5	1e-5	1e-5	1e-5	0.0496775
GO:0004358	glutamate N-acetyltransferase activity	molecular_function	13.333166666666667	2.6609233333333333	11.9995	12.9854	15.0146	2.72961	4.14886	1.1043
GO:0004359	glutaminase activity	molecular_function	4.685466666666667	3.6471	3.27295	5.01192	5.77153	3.56647	3.31775	4.05708
GO:0004360	glutamine-fructose-6-phosphate transaminase (isomerizing) activity	molecular_function	42.98486666666667	16.325533333333333	34.2831	42.9469	51.7246	11.7986	17.737	19.441
GO:0004362	glutathione-disulfide reductase activity	molecular_function	1e-5	0.0384684	1e-5	1e-5	1e-5	0.0750119	1e-5	0.0403933
GO:0004363	glutathione synthase activity	molecular_function	1e-5	0.1332054	1e-5	1e-5	1e-5	0.338929	1e-5	0.0606872
GO:0004364	glutathione transferase activity	molecular_function	1e-5	0.06588833333333334	1e-5	1e-5	1e-5	1e-5	1e-5	0.197665
GO:0004365	glyceraldehyde-3-phosphate dehydrogenase (NAD+) (phosphorylating) activity	molecular_function	1019.103	341.7083	899.819	1142.3	1015.19	388.846	546.388	89.8909
GO:0004367	glycerol-3-phosphate dehydrogenase [NAD+] activity	molecular_function	30.299966666666666	5.297736666666666	24.5134	32.5297	33.8568	5.71376	8.36484	1.81461
GO:0004370	glycerol kinase activity	molecular_function	13.8848	19.3637	14.8093	15.0919	11.7532	22.529	19.7167	15.8454
GO:0004371	glycerone kinase activity	molecular_function	40.08323333333333	41.21776666666666	34.0434	46.5421	39.6642	39.0635	40.5883	44.0015
GO:0004372	glycine hydroxymethyltransferase activity	molecular_function	181.35833333333335	46.15743333333333	156.268	198.919	188.888	48.212	64.9289	25.3314
GO:0004373	glycogen (starch) synthase activity	molecular_function	184.24866666666668	34.431533333333334	161.329	191.763	199.654	33.0288	41.8189	28.4469
GO:0004375	glycine dehydrogenase (decarboxylating) activity	molecular_function	107.28529999999999	242.87333333333333	86.6769	128.231	106.948	151.15	101.139	476.331
GO:0004385	guanylate kinase activity	molecular_function	97.907	36.597833333333334	92.6339	107.431	93.6561	47.9139	48.9749	12.9047
GO:0004386	helicase activity	molecular_function	237.81166666666667	141.52633333333333	213.747	249.017	250.671	149.244	143.155	132.18
GO:0004399	histidinol dehydrogenase activity	molecular_function	7.03951	4.402106666666667	10.029	5.07631	6.01322	2.57124	3.66701	6.96807
GO:0004400	histidinol-phosphate transaminase activity	molecular_function	7.799696666666667	3.31094	11.4018	5.70507	6.29222	3.3081	1.96286	4.66186
GO:0004401	histidinol-phosphatase activity	molecular_function	27.989266666666666	11.8211	25.5037	29.2011	29.263	9.03607	17.6751	8.75213
GO:0004410	homocitrate synthase activity	molecular_function	0.10900123333333334	0.0899641	1e-5	0.0846197	0.242384	0.0879123	0.18198	1e-5
GO:0004412	homoserine dehydrogenase activity	molecular_function	48.31313333333333	9.67652	50.2207	51.0902	43.6285	11.865	14.3564	2.80816
GO:0004413	homoserine kinase activity	molecular_function	1e-5	0.038400666666666666	1e-5	1e-5	1e-5	0.115202	1e-5	1e-5
GO:0004414	homoserine O-acetyltransferase activity	molecular_function	0.20258466666666666	0.2854113333333333	0.239502	1e-5	0.368252	0.333381	0.40284	0.120013
GO:0004416	hydroxyacylglutathione hydrolase activity	molecular_function	1e-5	0.12515400000000002	1e-5	1e-5	1e-5	0.148851	1e-5	0.226611
GO:0004417	hydroxyethylthiazole kinase activity	molecular_function	0.025011066666666665	0.0356781	1e-5	1e-5	0.0750332	1e-5	0.0703838	0.0366505
GO:0004418	hydroxymethylbilane synthase activity	molecular_function	5.83758	2.648867	5.94657	5.09181	6.47436	4.38637	3.26552	0.294711
GO:0004420	hydroxymethylglutaryl-CoA reductase (NADPH) activity	molecular_function	0.06737396666666667	0.13466453333333334	0.0309807	0.12349	0.0476512	1e-5	0.357427	0.0465666
GO:0004421	hydroxymethylglutaryl-CoA synthase activity	molecular_function	0.20056933333333332	0.149452	0.215506	0.192787	0.193415	1e-5	0.259319	0.189037
GO:0004422	hypoxanthine phosphoribosyltransferase activity	molecular_function	66.64536666666666	19.0214	82.1806	54.5876	63.1679	22.5036	23.3354	11.2252
GO:0004424	imidazoleglycerol-phosphate dehydratase activity	molecular_function	50.94456666666667	9.619583333333333	63.8579	43.9294	45.0464	9.9759	14.39	4.49285
GO:0004425	indole-3-glycerol-phosphate synthase activity	molecular_function	73.14393333333334	29.560533333333332	41.9086	61.7092	115.814	61.7953	24.0192	2.8671
GO:0004427	inorganic diphosphatase activity	molecular_function	46.29623333333333	189.8094	53.8643	46.9168	38.1076	135.248	83.3802	350.8
GO:0004450	isocitrate dehydrogenase (NADP+) activity	molecular_function	120.92766666666667	27.662946666666667	121.8	121.21	119.773	32.8214	47.411	2.75644
GO:0004452	isopentenyl-diphosphate delta-isomerase activity	molecular_function	0.17081866666666667	0.040612	0.071857	1e-5	0.440599	1e-5	1e-5	0.121836
GO:0004455	ketol-acid reductoisomerase activity	molecular_function	135.41733333333332	24.986066666666666	110.42	140.058	155.774	23.3364	46.0472	5.5746
GO:0004457	lactate dehydrogenase activity	molecular_function	1e-5	0.016227000000000002	1e-5	1e-5	1e-5	1e-5	1e-5	0.048681
GO:0004459	L-lactate dehydrogenase activity	molecular_function	224.741	38.59247666666667	241.768	224.645	207.81	42.5249	69.7876	3.46493
GO:0004462	lactoylglutathione lyase activity	molecular_function	0.066036	1e-5	0.198108	1e-5	1e-5	1e-5	1e-5	1e-5
GO:0004467	long-chain fatty acid-CoA ligase activity	molecular_function	28.94506666666667	7.07218	26.3609	29.0526	31.4217	9.61261	10.064	1.53993
GO:0004471	malate dehydrogenase (decarboxylating) (NAD+) activity	molecular_function	159.50433333333334	33.050333333333334	126.867	174.043	177.603	33.2483	50.5356	15.3671
GO:0004473	malate dehydrogenase (decarboxylating) (NADP+) activity	molecular_function	1e-5	0.007566666666666667	1e-5	1e-5	1e-5	1e-5	1e-5	0.0227
GO:0004474	malate synthase activity	molecular_function	0.005335933333333333	0.06064666666666666	0.0160078	1e-5	1e-5	1e-5	1e-5	0.18194
GO:0004476	mannose-6-phosphate isomerase activity	molecular_function	48.63686666666666	60.84513333333334	45.6979	54.8784	45.3343	41.048	37.9514	103.536
GO:0004477	methenyltetrahydrofolate cyclohydrolase activity	molecular_function	85.5633	32.71196666666667	94.738	83.0937	78.8582	33.947	41.1356	23.0533
GO:0004478	methionine adenosyltransferase activity	molecular_function	119.276	30.394866666666665	106.667	143.902	107.259	25.0474	35.7417	30.3955
GO:0004479	methionyl-tRNA formyltransferase activity	molecular_function	27.5868	7.100933333333334	25.5119	30.65	26.5985	5.62521	10.9253	4.75229
GO:0004488	methylenetetrahydrofolate dehydrogenase (NADP+) activity	molecular_function	80.20046666666667	23.92856666666667	89.2432	77.7536	73.6046	25.4072	32.8006	13.5779
GO:0004489	methylenetetrahydrofolate reductase (NAD(P)H) activity	molecular_function	27.232933333333335	7.089333333333333	32.9358	24.7279	24.0351	8.30787	10.5936	2.36653
GO:0004492	methylmalonyl-CoA decarboxylase activity	molecular_function	1e-5	0.025478733333333333	1e-5	1e-5	1e-5	1e-5	1e-5	0.0764362
GO:0004493	methylmalonyl-CoA epimerase activity	molecular_function	12.14833	9.345460000000001	7.84829	14.1878	14.4089	8.48653	8.23365	11.3162
GO:0004494	methylmalonyl-CoA mutase activity	molecular_function	35.494733333333336	34.448166666666665	29.5255	41.2843	35.6744	36.8775	30.2736	36.1934
GO:0004496	mevalonate kinase activity	molecular_function	0.0298666	0.021290366666666668	1e-5	0.0569702	0.0326296	1e-5	1e-5	0.0638711
GO:0004497	monooxygenase activity	molecular_function	1e-5	0.018390066666666666	1e-5	1e-5	1e-5	1e-5	1e-5	0.0551702
GO:0004512	inositol-3-phosphate synthase activity	molecular_function	1.2898086666666666	0.305304	2.02296	0.702936	1.14353	0.471046	0.292504	0.152362
GO:0004514	nicotinate-nucleotide diphosphorylase (carboxylating) activity	molecular_function	79.75383333333333	85.39363333333333	58.3897	92.6728	88.199	93.7577	69.951	92.4722
GO:0004515	nicotinate-nucleotide adenylyltransferase activity	molecular_function	44.02476666666667	16.634813333333334	54.7259	38.7505	38.5979	22.6749	22.0643	5.16524
GO:0004516	nicotinate phosphoribosyltransferase activity	molecular_function	9.080656666666666	3.12223	8.52078	9.20165	9.51954	4.54108	3.20363	1.62198
GO:0004518	nuclease activity	molecular_function	195.79233333333335	75.60210000000001	180.928	181.458	224.991	56.1026	93.3309	77.3728
GO:0004519	endonuclease activity	molecular_function	265.618	120.76280000000001	291.577	242.37	262.907	135.311	164.86	62.1174
GO:0004520	endodeoxyribonuclease activity	molecular_function	1e-5	0.03913766666666667	1e-5	1e-5	1e-5	1e-5	1e-5	0.117413
GO:0004521	endoribonuclease activity	molecular_function	340.3256666666667	103.8967	311.535	348.532	360.91	113.639	134.103	63.9481
GO:0004523	RNA-DNA hybrid ribonuclease activity	molecular_function	125.92033333333333	41.4724	102.938	133.274	141.549	46.736	59.4974	18.1838
GO:0004525	ribonuclease III activity	molecular_function	93.83726666666666	22.938436666666668	115.279	77.3832	88.8496	24.6458	40.0227	4.14681
GO:0004526	ribonuclease P activity	molecular_function	186.25766666666667	43.236889999999995	209.386	161.343	188.044	53.3508	66.7246	9.63527
GO:0004527	exonuclease activity	molecular_function	47.0388	33.71156666666667	39.4089	50.6377	51.0698	42.542	40.733	17.8597
GO:0004530	deoxyribonuclease I activity	molecular_function	0.0193171	0.02903523333333333	0.0579513	1e-5	1e-5	1e-5	1e-5	0.0871057
GO:0004534	5'-3' exoribonuclease activity	molecular_function	30.094333333333335	6.2437483333333335	29.2885	30.5283	30.4662	7.60394	10.3592	0.768105
GO:0004540	ribonuclease activity	molecular_function	75.11543333333333	14.272266666666667	75.7355	73.2016	76.4092	16.4999	22.6071	3.7098
GO:0004549	tRNA-specific ribonuclease activity	molecular_function	45.44283333333333	14.97716	41.7264	44.7456	49.8565	19.5707	22.0906	3.27018
GO:0004550	nucleoside diphosphate kinase activity	molecular_function	263.55966666666666	233.30833333333334	313.401	242.374	234.904	240.466	295.443	164.016
GO:0004553	hydrolase activity, hydrolyzing O-glycosyl compounds	molecular_function	1161.39	390.19933333333336	1188.03	1123.65	1172.49	431.3	464.875	274.423
GO:0004555	alpha,alpha-trehalase activity	molecular_function	1e-5	0.1066804	1e-5	1e-5	1e-5	0.222825	1e-5	0.0972162
GO:0004556	alpha-amylase activity	molecular_function	37.891466666666666	65.2007	33.3908	41.8009	38.4827	52.6217	40.8794	102.101
GO:0004557	alpha-galactosidase activity	molecular_function	1e-5	0.013432033333333334	1e-5	1e-5	1e-5	1e-5	1e-5	0.0402961
GO:0004558	alpha-1,4-glucosidase activity	molecular_function	1e-5	0.005622333333333333	1e-5	1e-5	1e-5	1e-5	1e-5	0.016867
GO:0004559	alpha-mannosidase activity	molecular_function	0.010919766666666665	1e-5	0.0327593	1e-5	1e-5	1e-5	1e-5	1e-5
GO:0004563	beta-N-acetylhexosaminidase activity	molecular_function	4.6154166666666665	1.3811796666666667	5.26529	4.25251	4.32845	0.493599	2.15053	1.49941
GO:0004565	beta-galactosidase activity	molecular_function	75.24366666666667	982.369	225.731	1e-5	1e-5	768.067	1e-5	2179.04
GO:0004568	chitinase activity	molecular_function	21.102700000000002	7.734173333333334	20.0054	19.9315	23.3712	9.09723	8.80582	5.29947
GO:0004576	oligosaccharyl transferase activity	molecular_function	0.227736	0.28389033333333336	0.202312	0.327671	0.153225	0.231305	0.391592	0.228774
